90,116,26,32,-103,71,27,60,66,68,66,45
91,115,24,33,-103,70,25,61,67,67,66,44
92,115,23,34,-104,70,24,62,68,67,66,43
93,119,25,34,-106,72,23,64,69,67,66,43
94,123,27,34,-109,75,22,66,70,68,67,44
95,127,31,32,-111,79,22,68,71,69,67,46
96,131,34,31,-114,83,22,70,73,70,68,48
98,135,35,32,-117,85,21,71,74,71,70,51
102,139,36,32,-120,87,20,74,76,73,72,54
106,144,36,35,-125,90,18,77,80,76,76,58
111,148,35,37,-129,91,16,81,83,79,80,62
115,151,35,40,-133,92,15,86,86,82,83,65
120,155,34,43,-138,94,13,90,89,85,87,69
125,158,33,46,-142,95,11,93,91,88,91,72
130,162,32,49,-146,96,10,96,93,91,94,75
135,166,31,51,-151,98,9,98,95,93,98,78
138,169,30,53,-154,100,8,100,97,94,100,80
142,172,30,55,-157,101,7,102,98,95,102,81
144,175,30,56,-160,103,7,104,98,96,103,81
146,178,31,57,-162,105,7,106,98,96,104,82
148,181,32,58,-165,106,8,107,98,96,104,82
150,182,31,59,-166,107,8,107,97,96,104,82
151,183,30,60,-167,106,7,105,96,94,102,81
153,183,28,62,-168,105,6,103,94,92,100,79
155,183,27,64,-169,105,4,101,93,90,98,77
157,185,26,65,-171,105,3,99,93,89,96,75
159,187,26,66,-173,107,3,99,93,88,94,74
162,190,27,67,-177,109,4,99,93,88,94,74
165,193,27,68,-179,110,5,100,94,89,94,74
167,194,26,70,-182,111,7,101,95,90,95,74
168,194,25,71,-182,111,8,101,95,90,95,74
166,192,25,70,-180,110,10,101,96,90,95,73
164,190,24,70,-178,108,12,101,95,89,95,72
162,187,25,68,-176,107,13,101,95,88,94,72
159,185,25,67,-173,106,14,100,95,87,93,71
156,183,26,65,-170,105,14,99,94,85,92,71
152,181,28,62,-167,105,15,97,93,84,90,71
147,178,29,59,-163,104,14,95,92,83,89,71
143,174,31,56,-158,103,14,93,91,82,88,71
139,171,31,53,-154,101,14,91,90,81,87,70
135,168,32,50,-151,100,14,89,88,81,86,69
131,166,34,48,-147,100,15,88,87,81,85,69
126,163,36,44,-144,100,17,87,85,81,85,68
120,160,39,40,-139,100,19,87,85,82,85,68
114,156,41,36,-135,99,21,86,84,83,85,67
109,151,41,33,-129,97,23,84,83,83,85,65
103,145,41,30,-124,94,24,81,81,82,84,64
97,138,41,27,-118,90,26,78,79,81,83,62
90,131,41,24,-111,87,27,74,76,80,81,59
84,125,41,21,-105,84,27,70,73,77,78,55
78,119,41,18,-100,81,27,65,69,74,75,50
74,115,41,16,-95,79,27,60,65,69,70,45
71,112,41,15,-92,77,27,55,61,64,65,39
69,109,40,14,-90,75,27,51,57,59,60,34
68,107,38,14,-88,73,28,46,53,55,56,29
66,104,37,14,-85,70,28,42,49,51,52,24
63,100,36,13,-82,68,28,38,45,47,48,19
58,95,36,11,-76,65,28,34,41,43,44,15
51,89,37,6,-70,63,29,31,38,40,40,11
42,83,40,0,-62,61,30,28,35,36,36,7
33,76,42,-6,-54,59,31,25,32,33,32,4
24,69,43,-11,-47,57,33,22,29,30,29,1
18,63,44,-14,-41,54,35,20,27,27,26,-2
14,58,43,-15,-37,52,35,17,24,25,23,-4
12,55,41,-15,-34,50,36,15,22,23,22,-6
13,54,40,-14,-34,48,36,13,20,21,20,-8
15,55,38,-12,-36,48,37,12,20,20,19,-9
20,58,37,-9,-40,49,38,12,20,19,19,-9
25,62,35,-5,-45,50,39,12,20,19,19,-9
30,65,34,-2,-49,50,40,13,21,19,19,-9
33,67,32,0,-52,50,39,13,20,20,20,-9
35,67,31,2,-52,50,38,12,19,19,20,-10
34,67,31,1,-52,49,37,11,17,18,19,-11
31,66,33,-2,-49,50,36,10,16,17,18,-12
28,65,35,-4,-47,51,35,8,14,16,17,-14
27,65,37,-6,-47,52,35,7,13,15,15,-15
25,65,39,-8,-45,52,35,6,12,14,14,-17
24,62,38,-8,-43,51,35,3,11,13,12,-19
21,60,38,-9,-41,50,35,2,9,12,11,-21
18,57,39,-10,-38,49,35,2,9,11,10,-22
17,56,39,-11,-36,48,35,2,8,11,9,-23
17,57,39,-11,-37,48,35,2,9,11,9,-23
17,57,39,-11,-37,48,36,3,9,12,9,-22
15,56,40,-12,-36,48,37,3,10,12,9,-22
13,54,40,-13,-34,47,37,3,9,12,9,-22
11,52,40,-15,-31,46,36,3,7,12,8,-23
9,50,40,-15,-29,45,35,2,6,11,8,-23
10,51,41,-15,-30,46,35,1,5,9,7,-23
11,53,41,-15,-32,47,36,1,5,9,8,-23
13,57,43,-14,-35,50,38,3,7,9,9,-21
15,59,44,-14,-38,51,41,4,8,10,10,-21
16,60,43,-13,-39,52,42,4,8,11,10,-21
18,60,42,-11,-40,51,43,5,8,12,10,-20
21,60,39,-9,-41,50,44,5,8,12,10,-21
23,61,37,-7,-43,49,43,5,7,12,10,-21
25,62,36,-6,-44,50,43,4,8,12,10,-20
26,63,37,-5,-45,50,43,5,9,13,10,-21
25,63,37,-6,-45,50,43,5,9,12,10,-21
24,63,38,-7,-44,51,43,5,9,12,10,-21
23,63,39,-8,-43,51,43,6,9,13,10,-22
23,63,40,-9,-43,52,42,6,9,13,10,-22
23,66,42,-9,-45,54,42,7,10,14,11,-21
25,68,43,-9,-47,56,42,8,11,15,12,-21
27,71,44,-9,-49,58,42,9,13,16,13,-19
28,74,46,-9,-51,60,42,10,15,18,15,-17
28,76,48,-10,-52,62,41,11,16,20,17,-15
26,77,51,-13,-52,64,42,13,18,22,19,-12
22,78,55,-16,-51,67,42,15,21,24,22,-10
20,78,58,-19,-50,68,43,17,23,27,25,-7
18,78,59,-20,-49,69,43,18,25,28,27,-5
16,78,61,-22,-49,71,43,19,26,30,29,-3
15,79,63,-24,-48,72,43,19,27,31,30,-2
14,80,65,-25,-48,73,44,20,28,32,31,0
13,81,67,-27,-48,74,45,22,29,33,33,1
14,82,68,-27,-48,75,45,23,30,35,34,2
16,83,67,-26,-49,75,45,24,31,36,35,4
17,84,67,-25,-50,75,44,25,31,37,36,5
19,84,66,-24,-51,75,43,26,32,38,37,6
20,85,65,-23,-52,74,42,27,32,39,39,8
22,85,63,-21,-53,74,41,28,33,40,40,9
25,86,62,-19,-55,74,40,29,34,41,41,10
28,87,61,-17,-57,74,39,30,35,42,43,11
31,89,60,-15,-59,75,38,31,36,43,44,12
33,91,59,-14,-61,76,38,32,37,44,45,13
34,92,59,-13,-63,77,37,32,38,45,46,14
35,93,59,-12,-64,77,37,32,38,45,46,15
35,93,59,-12,-64,77,37,31,37,45,46,15
35,93,59,-12,-64,76,37,30,36,45,45,15
35,92,59,-12,-64,76,36,29,34,44,44,15
34,92,58,-12,-63,75,36,27,32,43,43,14
34,92,58,-12,-63,75,36,26,30,42,41,14
34,91,58,-12,-63,75,35,24,28,40,40,13
33,91,58,-12,-63,75,35,23,27,39,38,13
32,91,58,-12,-62,75,35,22,26,38,37,12
31,90,58,-13,-61,75,34,21,25,37,36,12
31,90,58,-14,-61,75,34,20,25,37,36,12
31,90,58,-14,-61,75,34,19,25,37,36,13
32,90,58,-14,-61,75,33,19,25,37,36,13
33,91,58,-13,-63,76,33,19,25,38,36,14
34,92,58,-12,-64,76,32,18,25,38,36,14
36,93,58,-11,-65,77,32,18,25,38,36,14
37,94,57,-10,-66,76,31,18,25,38,35,14
37,93,57,-10,-66,76,30,17,24,37,35,14
37,92,56,-10,-65,74,29,17,24,37,34,14
36,90,55,-10,-64,73,28,17,23,36,34,14
35,88,54,-10,-63,71,27,17,22,35,34,13
35,87,53,-10,-62,70,27,17,22,35,34,13
35,86,52,-9,-61,70,28,17,22,35,34,13
35,86,51,-9,-61,69,29,17,22,35,34,13
35,85,51,-9,-60,69,30,17,23,35,35,13
35,84,50,-8,-59,68,31,17,23,35,35,13
35,83,49,-8,-59,67,32,16,22,35,35,13
35,82,48,-7,-58,66,33,16,22,35,34,13
35,81,47,-6,-58,65,33,15,22,34,33,13
35,80,46,-5,-57,64,33,15,22,34,32,13
34,79,45,-5,-56,62,33,15,21,34,32,12
33,78,44,-6,-55,61,32,15,21,33,31,12
32,76,44,-6,-54,60,31,14,20,33,30,11
30,75,44,-7,-52,59,30,14,19,32,30,11
29,74,44,-8,-51,58,30,13,18,31,29,10
28,72,44,-8,-50,58,30,12,17,30,28,10
27,71,43,-9,-49,57,30,11,15,29,27,9
26,69,43,-9,-47,56,31,9,14,27,25,8
24,68,43,-10,-46,56,30,8,12,26,24,7
23,67,43,-11,-45,56,30,7,11,24,23,6
23,67,44,-11,-45,56,29,6,11,23,22,5
23,68,44,-11,-46,57,29,6,11,23,22,5
25,69,44,-10,-48,58,29,6,11,23,22,5
26,70,44,-9,-49,59,29,7,12,23,22,5
27,71,43,-8,-50,59,30,7,13,23,22,5
28,71,42,-7,-51,58,31,7,13,24,23,6
29,71,41,-6,-51,57,32,7,14,25,24,6
29,71,40,-6,-51,57,33,7,14,26,25,7
29,71,40,-6,-51,57,35,8,15,26,26,7
29,71,40,-6,-51,57,36,8,15,27,26,7
29,72,40,-5,-51,57,36,8,15,27,26,7
29,72,40,-5,-51,57,37,7,15,27,26,7
29,71,40,-5,-51,56,36,7,14,26,25,6
28,71,40,-5,-50,56,35,6,13,25,24,5
26,70,41,-6,-49,56,34,5,13,24,23,4
25,69,42,-8,-47,56,32,5,12,23,22,3
23,68,43,-9,-46,56,30,5,12,23,22,3
22,67,43,-10,-45,56,28,5,12,22,21,3
22,67,43,-10,-45,56,27,5,12,22,21,3
23,67,43,-10,-45,56,26,6,12,22,21,4
23,68,43,-10,-46,56,26,7,12,23,22,5
24,69,44,-10,-47,57,26,8,13,23,22,6
25,71,45,-10,-48,58,26,10,14,24,23,8
25,73,47,-11,-49,60,27,12,16,26,25,10
25,75,49,-12,-50,62,28,15,18,27,27,12
26,78,51,-13,-51,64,29,18,20,29,29,15
26,80,53,-14,-53,67,31,22,23,32,32,18
26,83,56,-15,-55,69,33,25,25,34,35,21
27,86,58,-16,-57,72,36,29,28,37,38,24
28,89,60,-17,-59,75,39,32,31,39,41,26
28,93,63,-18,-60,78,41,35,33,41,43,29
29,95,65,-19,-62,81,44,38,36,43,45,31
29,98,68,-20,-63,84,46,41,38,45,47,33
29,100,71,-22,-64,87,48,43,40,47,49,34
29,103,74,-23,-65,90,50,46,42,49,51,35
29,105,77,-25,-67,93,51,48,44,50,52,36
29,108,79,-26,-69,95,53,50,45,51,53,38
30,112,82,-27,-71,98,55,51,46,52,54,39
32,116,85,-27,-74,102,56,53,47,54,56,41
33,121,88,-28,-77,106,57,54,48,55,57,44
35,126,91,-28,-81,110,57,54,49,57,59,47
38,132,93,-28,-85,114,56,55,50,59,60,50
41,137,95,-28,-89,117,55,55,51,62,62,54
44,142,97,-27,-93,120,54,56,52,64,64,58
48,147,98,-26,-97,123,53,56,53,67,65,61
51,152,99,-25,-101,126,52,57,54,69,67,64
55,156,100,-24,-105,129,51,58,55,72,69,67
58,160,101,-23,-109,131,49,59,57,74,70,69
61,163,101,-21,-112,132,47,59,58,77,72,71
63,164,100,-20,-114,133,45,60,59,79,73,72
65,165,100,-19,-115,134,43,60,60,80,74,74
67,166,99,-17,-116,133,41,60,61,82,74,75
69,166,97,-15,-118,132,38,60,61,82,75,76
71,167,95,-13,-119,131,36,60,60,83,75,76
74,167,93,-10,-120,130,33,59,59,83,75,77
76,167,90,-8,-121,129,30,58,57,82,75,77
78,166,87,-5,-122,127,27,56,56,81,74,76
79,164,83,-2,-121,124,24,54,54,80,73,76
80,161,78,1,-120,120,21,51,51,78,71,74
81,156,73,4,-118,115,18,48,49,76,69,72
81,150,66,8,-115,109,16,46,46,73,66,69
81,143,60,11,-111,102,14,44,43,70,63,66
80,136,54,13,-107,96,12,42,40,66,59,62
78,128,48,14,-102,90,12,40,38,63,56,59
74,119,43,15,-96,83,11,38,35,59,53,55
70,110,39,15,-89,76,10,35,32,56,49,51
64,100,34,14,-82,69,9,32,29,52,46,47
58,91,31,13,-74,62,8,28,25,48,42,43
52,81,28,11,-66,56,7,25,22,44,37,38
45,72,25,9,-59,50,6,22,19,40,33,34
39,64,23,7,-52,45,6,19,16,36,29,30
34,56,21,5,-45,40,5,15,13,32,26,26
29,49,18,4,-39,35,4,12,10,28,22,23
25,42,16,3,-34,31,3,9,7,24,19,19
20,36,14,2,-29,27,2,6,5,21,16,16
16,31,13,1,-24,24,1,3,2,17,13,13
12,26,12,0,-20,21,1,1,0,14,10,11
9,22,11,-2,-16,18,0,-1,-2,12,8,8
6,18,11,-3,-12,16,0,-2,-4,9,5,6
3,15,11,-4,-10,15,0,-4,-5,7,3,4
2,13,10,-4,-8,13,0,-6,-7,6,2,3
2,12,10,-4,-8,13,0,-7,-8,4,0,1
2,12,9,-4,-7,12,0,-8,-9,3,-1,0
2,11,9,-4,-7,11,0,-10,-10,2,-2,-1
0,10,8,-4,-6,11,0,-11,-11,1,-4,-3
-2,8,9,-6,-4,10,-1,-13,-12,0,-5,-4
-5,5,9,-8,-1,9,-2,-15,-13,-2,-6,-5
-8,3,10,-10,1,8,-4,-16,-14,-3,-7,-6
-11,1,11,-12,4,7,-5,-17,-15,-4,-8,-7
-13,-1,11,-13,6,7,-6,-17,-15,-5,-8,-7
-14,-2,12,-14,7,6,-6,-17,-15,-5,-8,-7
-15,-3,12,-14,8,6,-6,-16,-14,-5,-7,-6
-15,-3,12,-14,8,5,-6,-14,-13,-4,-6,-5
-13,-3,10,-13,7,5,-5,-12,-11,-3,-5,-4
-11,-3,8,-10,6,4,-4,-10,-8,-3,-4,-3
-11,-2,9,-10,7,4,-3,-8,-6,-1,-2,0
-6,-1,4,-5,4,3,-1,-4,-3,0,-1,1
0,0,0,0,0,0,0,0,0,0,0,0
7,3,-5,7,-4,0,2,5,6,3,2,1
12,4,-9,11,-7,-1,5,11,12,3,2,0
15,6,-10,13,-9,-1,8,19,21,4,3,0
18,9,-9,14,-12,1,12,27,31,3,2,-3
17,15,-5,10,-15,5,17,42,45,11,9,3
17,18,-1,9,-16,12,20,61,59,20,17,17
28,39,12,7,-32,28,14,86,83,41,44,44
40,66,24,8,-53,46,6,115,112,68,74,83
77,104,29,24,-89,69,0,154,146,123,131,140
115,150,35,39,-131,95,-8,199,183,187,199,210
156,189,33,62,-171,112,-27,220,202,250,263,296
200,229,28,86,-213,130,-48,241,222,319,330,391
255,280,25,115,-266,154,-66,264,243,397,414,499
314,335,20,148,-322,179,-87,282,263,479,500,617
363,412,50,156,-388,232,-105,302,279,575,594,745
413,496,83,164,-452,290,-123,321,294,670,689,879
452,596,141,156,-522,368,-131,330,302,765,781,1015
492,702,211,141,-595,457,-137,337,309,859,870,1146
488,717,227,129,-601,473,-139,326,297,903,906,1183
476,725,250,113,-599,489,-141,310,282,939,929,1207
441,686,245,99,-563,467,-135,252,230,878,855,1115
397,633,235,81,-514,435,-132,183,171,794,757,988
329,598,268,30,-461,433,-117,101,95,660,616,838
249,542,294,-24,-393,419,-100,9,9,489,447,653
179,449,270,-47,-313,362,-94,-84,-80,337,291,484
105,336,229,-61,-219,283,-87,-190,-181,162,110,289
44,245,199,-77,-144,224,-77,-239,-235,29,-9,148
-10,162,172,-90,-75,167,-63,-283,-280,-100,-126,17
-46,120,167,-106,-35,144,-56,-314,-310,-182,-199,-74
-73,102,173,-123,-12,137,-50,-325,-322,-233,-243,-127
-80,95,174,-127,-5,134,-44,-319,-316,-257,-260,-143
-76,101,178,-126,-10,141,-41,-291,-292,-245,-242,-128
-71,108,180,-125,-17,145,-39,-251,-252,-207,-201,-93
-64,113,175,-120,-24,146,-38,-199,-208,-157,-147,-58
-51,113,165,-107,-29,139,-38,-156,-162,-109,-100,-32
-39,106,144,-92,-31,126,-40,-119,-123,-74,-68,-20
-31,90,119,-76,-27,107,-35,-97,-101,-58,-58,-29
-25,71,95,-59,-21,85,-30,-84,-84,-58,-63,-45
-20,54,73,-47,-15,66,-29,-83,-78,-68,-77,-63
-14,44,59,-36,-13,53,-29,-81,-75,-79,-83,-72
-22,41,61,-42,-10,51,-20,-70,-64,-80,-81,-64
-27,40,68,-48,-4,56,-13,-53,-51,-66,-64,-45
-19,48,66,-43,-14,59,-6,-34,-32,-44,-39,-24
-9,52,61,-36,-20,57,-2,-13,-13,-21,-15,-5
-8,52,61,-34,-21,57,5,3,4,5,6,13
-10,48,56,-34,-18,54,8,13,19,19,20,20
-5,41,45,-25,-17,43,9,18,22,26,23,19
4,35,32,-15,-16,34,12,18,25,22,18,11
8,31,23,-8,-20,28,15,19,25,14,10,2
17,35,17,0,-23,26,19,18,24,11,7,0
12,26,14,0,-18,22,18,16,20,7,1,-1
15,31,15,0,-22,24,16,21,25,13,11,8
17,32,14,2,-24,24,15,23,27,16,15,11
17,31,13,2,-24,23,12,24,28,19,18,13
16,28,11,2,-21,21,9,24,28,20,20,13
13,24,10,1,-19,18,5,24,28,20,19,10
11,21,9,0,-16,16,2,24,28,17,17,8
9,20,9,-1,-15,16,0,24,28,15,15,6
9,21,10,-2,-15,17,-1,25,30,15,14,7
11,24,11,-1,-17,18,-1,27,32,16,16,11
15,28,11,1,-21,20,1,30,35,19,19,16
19,32,11,3,-25,22,2,34,39,23,23,22
23,35,10,6,-29,23,4,36,41,28,28,27
25,37,10,7,-30,24,4,38,43,32,32,31
25,37,10,7,-30,24,4,39,45,34,33,32
25,37,10,6,-31,25,5,40,45,35,33,32
25,39,11,6,-32,26,5,41,46,34,33,31
25,40,12,5,-32,27,5,42,46,34,33,30
23,38,13,4,-31,27,4,43,47,34,33,30
21,38,15,1,-29,28,3,44,47,34,33,30
18,37,18,-2,-28,29,1,44,47,34,34,30
16,38,21,-4,-27,31,-1,45,48,35,35,31
18,42,23,-4,-30,34,-1,46,50,37,37,34
19,45,24,-4,-32,36,-2,47,51,39,39,36
20,45,24,-3,-32,36,-2,47,52,41,41,38
22,46,22,-1,-33,35,-1,47,53,42,42,40
24,46,20,1,-35,34,-1,47,54,43,43,42
27,46,17,4,-37,33,-1,48,56,45,44,43
31,48,15,7,-39,32,0,50,58,47,46,45
33,48,13,10,-41,31,0,52,60,49,48,47
35,48,12,11,-41,31,0,53,62,51,50,49
36,49,11,12,-43,31,1,55,63,53,52,51
38,51,12,13,-45,32,1,57,64,55,54,53
39,53,13,13,-47,34,1,59,66,57,56,56
41,55,14,13,-49,36,1,60,67,59,59,58
42,58,16,13,-51,38,1,61,68,60,61,61
44,61,17,13,-53,40,0,62,69,61,62,63
45,63,18,13,-55,41,-1,63,70,62,62,64
45,65,19,12,-56,43,-1,64,70,62,62,65
46,67,20,12,-57,44,-1,64,70,62,62,65
46,68,22,11,-57,46,-1,65,70,63,63,66
46,70,23,11,-58,47,-1,66,71,64,63,66
48,72,22,12,-60,47,-2,67,72,65,64,66
48,73,23,12,-61,49,-3,68,73,66,65,67
47,74,26,10,-61,51,-4,69,74,67,66,67
45,76,29,7,-61,53,-4,71,76,68,68,69
43,77,33,4,-61,56,-4,72,78,69,70,71
42,79,36,2,-61,59,-5,74,80,72,72,74
41,79,37,1,-61,59,-6,76,81,74,75,77
41,79,37,1,-61,59,-7,77,82,76,77,80
42,78,36,3,-61,58,-9,78,84,79,79,83
44,78,34,5,-62,57,-11,79,85,80,81,86
48,81,32,8,-65,57,-13,80,87,83,83,89
52,84,31,11,-68,58,-14,83,89,85,85,92
56,88,31,13,-72,60,-14,85,92,88,88,96
59,93,32,14,-76,63,-14,88,95,91,91,99
61,96,34,13,-79,66,-14,91,99,94,93,103
63,100,36,14,-81,68,-15,93,102,96,95,106
64,102,36,14,-83,70,-17,94,104,98,97,107
67,104,37,15,-85,71,-19,95,106,99,97,108
69,106,37,16,-87,72,-21,96,108,100,98,109
69,108,38,16,-89,74,-23,97,110,101,99,109
69,110,40,14,-90,76,-25,99,112,102,99,110
68,111,43,12,-90,78,-27,101,114,102,100,111
68,113,45,11,-91,80,-29,103,115,102,101,112
69,116,47,10,-93,83,-31,105,117,103,102,113
72,121,49,10,-97,86,-34,107,119,105,105,115
77,128,50,12,-102,90,-36,110,122,107,107,118
84,135,51,15,-110,94,-38,114,125,111,111,120
91,144,51,19,-118,99,-40,117,129,114,114,123
100,153,52,23,-126,103,-40,121,132,116,116,126
106,159,52,26,-133,107,-41,124,135,119,118,128
110,164,52,28,-137,109,-41,126,138,121,119,130
112,167,53,29,-139,110,-40,128,140,123,121,133
112,167,55,28,-139,111,-40,130,143,125,123,136
112,169,56,28,-140,113,-40,132,145,128,125,140
115,172,57,29,-143,115,-40,134,147,131,128,144
117,175,58,29,-146,117,-41,136,149,134,130,147
118,178,59,29,-148,120,-41,138,150,137,133,149
118,180,61,29,-149,121,-42,139,151,139,134,150
117,180,62,27,-148,122,-43,139,151,140,134,151
117,179,62,27,-148,122,-44,138,150,139,133,150
118,179,60,29,-148,120,-46,137,150,138,131,150
119,178,59,30,-148,119,-46,137,150,136,130,150
119,177,58,30,-148,118,-47,137,150,135,129,150
120,177,57,31,-148,118,-47,137,151,135,129,151
122,179,56,33,-150,118,-47,137,150,136,129,152
124,180,55,34,-152,118,-48,137,150,136,129,152
126,181,54,35,-153,118,-49,137,150,136,128,151
126,180,54,35,-153,118,-50,138,150,134,127,149
124,179,54,34,-152,118,-51,137,150,132,125,147
122,178,55,33,-150,117,-53,137,149,130,123,144
120,176,55,31,-148,116,-55,136,148,128,121,142
118,174,56,30,-146,116,-58,134,146,126,119,140
115,172,57,28,-143,115,-59,134,145,125,119,139
112,169,57,26,-141,114,-60,132,144,124,119,138
109,167,57,25,-138,113,-60,129,142,123,119,137
106,163,57,24,-134,111,-59,126,140,121,118,135
101,158,56,22,-130,108,-58,122,137,117,117,133
97,154,55,20,-125,105,-56,119,134,114,115,132
94,150,55,19,-122,103,-53,116,132,111,114,131
92,148,55,18,-120,102,-49,114,129,109,113,130
91,146,54,18,-118,100,-46,112,127,109,112,130
89,143,54,17,-116,99,-43,110,125,109,111,129
85,140,54,15,-113,98,-41,108,123,108,110,127
80,136,55,12,-108,96,-39,106,121,107,108,125
74,130,57,8,-102,94,-38,103,118,105,105,123
66,125,58,3,-96,92,-37,100,116,103,103,120
58,120,61,-2,-90,91,-36,97,113,100,100,116
51,115,63,-6,-84,90,-34,93,109,97,96,112
46,111,63,-9,-79,88,-33,88,105,93,92,107
43,107,63,-11,-75,86,-32,83,100,89,88,102
40,104,62,-11,-72,84,-31,77,94,84,83,97
39,102,61,-11,-71,82,-31,72,90,79,79,92
40,101,60,-10,-71,81,-31,67,85,76,75,88
41,101,58,-8,-72,80,-31,62,80,72,71,84
42,100,57,-7,-72,79,-31,58,76,69,68,80
43,99,55,-6,-72,77,-32,54,72,65,65,77
43,96,53,-5,-70,75,-34,51,69,62,62,73
41,93,51,-5,-68,73,-35,49,66,59,60,70
39,89,50,-6,-65,71,-35,47,64,56,58,68
35,85,50,-8,-61,69,-35,46,63,54,56,66
30,81,50,-11,-56,67,-35,44,61,52,54,65
25,76,51,-13,-52,65,-35,42,59,49,52,64
21,72,50,-15,-48,62,-35,39,56,46,50,61
20,69,48,-14,-45,59,-35,37,53,44,47,59
21,67,45,-12,-45,57,-34,34,50,41,45,57
22,65,42,-10,-44,54,-33,32,48,39,43,55
22,63,40,-9,-43,52,-32,30,46,38,42,54
21,60,38,-8,-41,49,-32,29,45,37,41,53
18,56,37,-9,-38,46,-32,27,44,36,40,53
16,52,36,-10,-35,44,-33,27,43,35,39,53
14,50,35,-11,-32,43,-33,27,42,35,38,52
12,48,36,-12,-30,42,-34,27,42,35,38,52
10,47,37,-14,-28,42,-34,28,43,36,38,52
7,46,39,-17,-26,43,-35,28,43,36,38,51
3,45,42,-20,-24,44,-37,28,43,36,38,50
1,45,44,-21,-23,45,-38,28,43,36,37,49
1,45,44,-22,-23,45,-40,27,42,35,35,47
2,46,44,-22,-24,45,-40,26,41,33,33,45
2,47,45,-21,-25,46,-40,25,39,32,31,43
3,49,45,-21,-26,48,-40,24,37,30,29,41
4,51,46,-21,-27,49,-39,22,36,27,27,39
5,52,46,-20,-29,50,-39,21,35,26,26,37
6,52,45,-19,-29,49,-40,20,34,24,25,36
6,51,44,-19,-29,48,-41,19,34,23,25,35
4,49,45,-21,-26,47,-42,18,33,22,24,35
1,47,45,-23,-24,47,-43,18,33,21,24,35
-2,45,46,-25,-22,46,-44,18,33,20,24,36
-3,44,47,-25,-21,47,-45,18,34,20,25,36
-2,45,47,-25,-22,47,-45,19,35,22,27,37
-1,46,48,-24,-23,48,-46,19,36,22,27,38
0,49,49,-24,-25,50,-46,19,36,23,27,39
2,52,50,-24,-27,52,-45,19,37,23,28,40
4,56,52,-24,-30,55,-43,21,38,23,28,41
6,59,53,-23,-33,57,-41,22,40,25,29,42
9,62,53,-22,-35,58,-39,24,42,27,30,43
11,64,53,-21,-37,59,-37,26,44,29,32,45
12,66,54,-21,-39,60,-36,28,46,31,34,46
14,68,54,-20,-41,61,-34,29,48,33,36,48
16,70,54,-19,-43,62,-33,30,50,35,38,49
18,72,54,-18,-45,63,-32,31,52,36,40,51
19,74,55,-18,-47,64,-32,32,53,37,41,52
20,76,55,-17,-49,66,-33,32,54,37,42,53
21,78,57,-18,-50,67,-34,33,55,38,42,55
22,80,57,-18,-52,69,-35,33,55,38,43,56
23,81,58,-17,-53,70,-36,34,56,39,44,58
24,83,58,-17,-54,71,-37,34,57,41,45,60
25,84,58,-16,-55,71,-37,34,57,42,46,61
25,84,58,-17,-55,71,-38,35,57,43,48,63
24,83,59,-18,-54,71,-38,35,57,44,49,64
22,82,59,-19,-52,71,-39,35,57,45,49,65
20,81,60,-20,-51,71,-39,35,57,46,50,66
19,80,60,-21,-49,71,-40,35,58,46,50,67
18,79,61,-22,-48,71,-40,35,58,47,50,67
17,78,61,-22,-48,71,-41,35,58,47,51,68
17,79,62,-23,-48,71,-41,35,58,47,51,68
17,79,63,-24,-48,72,-41,36,59,47,51,69
17,80,64,-24,-49,73,-41,37,59,47,52,70
17,81,65,-25,-49,74,-41,38,60,48,53,71
17,82,66,-25,-50,75,-40,39,60,49,53,72
16,83,67,-26,-50,76,-40,39,61,50,54,73
15,84,68,-27,-50,77,-40,40,61,50,55,75
15,84,69,-27,-50,78,-40,41,61,51,56,76
14,84,69,-28,-49,78,-40,41,61,52,57,77
14,83,68,-28,-49,77,-40,41,61,53,58,78
14,82,67,-27,-48,76,-40,40,61,54,58,79
14,82,66,-27,-48,75,-40,40,61,54,59,79
15,81,65,-26,-48,74,-41,38,61,54,59,80
16,81,64,-24,-49,73,-42,37,61,54,59,80
17,80,62,-23,-49,72,-43,36,60,54,58,80
18,80,61,-22,-49,71,-45,35,60,53,58,79
18,79,60,-21,-49,70,-46,34,60,53,58,79
18,78,59,-21,-48,69,-48,33,59,53,58,79
17,77,59,-21,-48,69,-49,33,59,53,57,79
17,76,59,-22,-47,68,-51,32,58,52,57,79
16,76,59,-22,-46,68,-52,32,58,52,56,79
16,76,60,-22,-46,68,-54,31,57,51,56,78
16,77,60,-23,-47,69,-55,31,56,50,55,78
16,78,61,-23,-47,70,-56,31,56,50,55,77
16,80,63,-24,-48,72,-56,31,56,49,55,77
17,81,64,-24,-49,73,-56,31,56,49,55,77
18,83,65,-24,-51,74,-56,32,56,50,55,77
20,85,65,-23,-53,75,-56,33,56,50,55,77
22,87,64,-21,-55,76,-55,33,56,50,55,77
25,88,63,-20,-57,76,-55,33,56,51,55,77
27,89,62,-18,-59,77,-54,33,56,51,55,77
29,90,61,-17,-60,76,-53,33,56,50,54,76
30,90,60,-15,-61,76,-53,32,55,50,53,76
30,89,59,-14,-61,75,-52,32,54,48,52,74
30,88,57,-14,-60,73,-50,31,52,47,51,73
30,86,56,-13,-59,72,-49,30,51,45,49,71
29,84,55,-13,-57,70,-48,29,49,43,48,69
27,82,54,-13,-55,68,-47,28,48,41,46,67
