1,2,3,4,5,6,7,8,9,10,11,12
44,54,10,17,-51,32,26,31,37,32,18,26
44,57,13,15,-52,35,27,32,37,32,17,26
41,59,18,11,-52,39,28,34,37,32,18,26
37,60,24,6,-50,42,29,35,38,33,19,27
32,61,30,1,-48,45,30,37,39,34,21,28
27,61,35,-4,-45,48,30,37,40,34,22,29
23,60,38,-7,-43,49,30,37,40,36,24,30
21,59,38,-8,-41,49,29,37,40,37,25,31
22,58,37,-7,-41,47,28,36,40,38,26,31
24,57,33,-4,-41,45,26,34,40,40,26,31
27,55,28,0,-42,41,24,32,39,40,26,30
32,53,21,6,-44,37,22,30,38,39,25,29
37,52,14,12,-46,33,20,27,36,37,23,27
43,51,7,18,-49,29,18,25,33,33,21,24
49,51,1,24,-52,26,16,22,29,29,18,21
53,51,-4,28,-54,23,15,19,26,25,15,18
54,50,-6,30,-54,22,16,17,23,21,12,16
52,48,-5,28,-52,22,18,15,22,17,10,15
46,46,-1,23,-48,22,21,14,21,14,9,14
37,43,5,16,-42,24,24,14,22,13,9,15
28,40,11,8,-36,25,26,14,23,13,10,17
20,38,17,2,-31,27,27,15,25,14,12,19
15,36,20,-2,-28,28,26,16,27,15,14,21
13,36,22,-5,-26,29,25,17,29,17,16,22
12,36,23,-5,-26,29,22,18,30,18,18,23
13,37,23,-5,-27,29,19,18,31,19,19,23
14,37,23,-4,-27,29,16,18,31,20,20,23
16,37,21,-3,-29,28,13,17,31,21,20,22
19,38,18,0,-30,27,10,16,29,22,20,20
24,39,14,4,-33,26,7,14,27,22,19,18
29,40,10,9,-36,25,5,12,24,21,18,16
35,42,7,14,-40,24,4,10,22,19,16,14
40,44,4,18,-43,23,4,9,19,17,14,12
44,47,2,22,-47,23,4,8,18,14,13,10
48,50,2,23,-50,25,6,9,17,12,12,9
50,54,4,23,-53,28,8,10,17,10,12,9
50,59,8,21,-55,33,11,13,19,10,13,10
49,64,15,17,-58,39,14,17,22,12,15,12
47,70,22,13,-60,46,18,22,26,15,18,16
45,76,30,7,-62,53,23,26,31,20,22,20
43,82,38,2,-64,60,27,31,35,26,26,25
41,88,46,-3,-66,67,32,35,40,32,30,31
40,93,53,-7,-68,73,37,38,44,39,35,36
39,98,59,-10,-70,78,41,41,48,45,39,42
38,102,64,-12,-72,82,46,43,53,51,43,47
38,106,67,-14,-74,86,49,45,57,56,47,51
40,110,70,-14,-76,89,51,45,61,60,51,55
43,114,70,-13,-80,91,51,45,64,62,53,57
49,119,69,-10,-85,93,49,43,66,62,55,59
56,124,67,-5,-91,95,44,40,66,60,56,59
64,129,64,0,-98,96,38,36,65,58,56,58
72,134,61,5,-105,97,31,32,63,55,56,57
79,139,60,9,-110,99,23,27,61,52,55,57
84,144,60,11,-115,102,15,23,58,50,55,57
88,150,62,12,-120,105,8,19,55,49,55,57
90,155,65,12,-123,109,0,15,52,49,55,58
91,160,69,11,-127,114,-6,11,49,49,55,59
92,165,73,9,-129,118,-12,7,45,49,56,60
92,169,77,8,-131,122,-18,3,42,50,56,61
92,172,79,7,-133,125,-23,0,39,50,56,62
93,174,81,6,-134,127,-27,-3,37,51,55,62
94,175,81,7,-135,128,-29,-5,36,51,55,62
95,175,79,9,-136,127,-30,-7,35,52,54,62
98,173,74,12,-137,123,-30,-9,34,51,52,60
102,169,66,18,-137,117,-31,-10,32,50,50,58
105,163,56,25,-136,109,-31,-12,29,48,47,55
108,154,45,32,-133,99,-31,-14,26,43,44,50
108,144,35,37,-128,89,-30,-15,22,38,39,45
103,132,27,39,-120,79,-28,-15,19,31,35,40
95,119,23,37,-109,70,-24,-16,16,24,30,35
83,106,21,32,-97,63,-20,-15,13,18,26,30
70,94,22,25,-84,57,-16,-15,11,13,22,26
58,82,23,18,-72,52,-11,-16,8,9,18,23
47,72,24,12,-61,47,-8,-16,5,5,14,19
39,63,23,8,-52,42,-5,-17,2,2,10,17
33,55,21,6,-45,37,-3,-18,0,0,6,15
29,48,18,6,-40,32,-2,-19,-2,-3,3,14
28,42,13,7,-36,27,-1,-20,-4,-5,-1,12
28,37,8,10,-34,22,-1,-21,-6,-8,-4,11
30,33,3,14,-33,18,-2,-22,-8,-11,-7,9
33,31,-2,18,-34,14,-3,-23,-10,-14,-10,6
36,30,-7,22,-34,11,-5,-24,-13,-18,-13,3
38,29,-9,24,-35,9,-6,-25,-15,-21,-16,-1
37,29,-9,24,-34,9,-7,-24,-16,-25,-18,-4
34,29,-5,20,-33,11,-6,-23,-17,-27,-19,-6
27,29,1,13,-30,14,-5,-20,-16,-28,-19,-7
19,29,10,5,-25,19,-3,-17,-15,-26,-18,-6
10,28,18,-4,-20,22,-1,-13,-12,-23,-16,-5
2,26,24,-11,-15,25,0,-10,-10,-19,-13,-3
-4,24,27,-15,-11,25,1,-8,-8,-15,-10,-1
-7,20,27,-17,-8,23,1,-7,-6,-11,-7,0
-8,16,23,-15,-5,19,1,-6,-5,-8,-5,1
-7,12,18,-12,-4,14,0,-5,-4,-6,-3,1
-8,9,17,-12,0,12,1,-4,-2,-1,2,4
-3,3,7,-4,0,5,-1,-3,-2,-1,1,2
0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,6,0,-4,5,6,4,1,0,-3
9,-3,-12,12,-2,-8,11,14,8,0,-1,-7
16,-5,-21,20,-5,-13,22,28,16,-1,0,-12
28,-6,-34,32,-11,-20,31,41,20,-2,-1,-18
33,-11,-44,41,-11,-28,54,69,39,-3,4,-23
44,2,-44,45,-23,-22,66,92,63,11,15,-16
57,21,-37,49,-40,-9,75,114,91,33,33,-2
70,46,-24,49,-58,10,80,133,129,67,61,32
82,73,-10,48,-78,31,80,147,174,109,100,79
100,93,-7,55,-97,43,62,147,216,161,151,129
122,114,-9,67,-118,52,30,134,255,218,210,186
168,146,-22,96,-157,61,-30,100,285,277,276,250
229,191,-39,135,-210,76,-109,50,311,338,349,321
291,257,-33,163,-275,113,-194,-3,351,415,430,413
355,341,-14,186,-348,163,-283,-58,398,502,523,516
420,421,0,212,-421,210,-380,-119,436,593,620,617
489,497,9,242,-493,253,-483,-185,471,687,733,716
556,554,-1,280,-555,277,-580,-253,475,749,804,778
620,599,-21,323,-611,289,-672,-323,463,791,854,818
656,599,-57,358,-627,270,-738,-399,410,771,839,803
669,568,-101,386,-620,233,-787,-479,330,709,782,748
650,534,-117,385,-593,208,-811,-561,215,602,684,661
606,492,-115,361,-549,188,-815,-646,69,458,549,545
519,441,-79,300,-481,181,-791,-696,-69,299,404,426
403,382,-22,213,-392,179,-744,-727,-210,121,243,298
306,320,15,146,-314,167,-676,-718,-291,-8,120,196
218,261,44,88,-241,151,-592,-678,-331,-106,23,109
147,206,59,45,-176,132,-511,-626,-351,-180,-54,36
87,158,71,9,-123,114,-432,-559,-343,-224,-103,-15
45,132,87,-21,-89,109,-354,-481,-312,-237,-123,-37
21,122,101,-39,-72,112,-278,-392,-254,-213,-112,-32
14,121,106,-45,-67,114,-213,-308,-180,-169,-81,-13
25,122,97,-36,-73,109,-161,-230,-102,-110,-42,12
40,114,73,-15,-77,93,-123,-167,-38,-53,-4,32
59,97,39,11,-78,68,-99,-124,6,-9,23,41
75,80,6,36,-76,43,-77,-100,26,11,28,39
82,61,-22,52,-71,20,-58,-92,27,9,17,25
70,46,-24,47,-58,12,-37,-89,17,-8,-2,10
42,36,-5,24,-40,14,-15,-87,6,-29,-18,-3
7,29,23,-7,-17,25,-2,-85,-1,-42,-31,-12
-32,23,55,-41,4,37,6,-82,1,-44,-34,-14
-31,31,60,-45,0,45,12,-72,16,-38,-28,-8
-4,46,49,-26,-20,48,14,-55,35,-26,-17,1
6,40,32,-12,-24,35,16,-48,48,-10,-8,9
14,38,22,-4,-27,29,17,-44,55,-3,-4,12
19,33,12,4,-27,22,17,-46,57,0,-4,12
21,26,4,9,-25,15,17,-51,53,-3,-8,8
23,23,-2,13,-24,10,16,-58,48,-9,-13,3
25,20,-6,16,-24,7,15,-63,45,-15,-18,-1
27,19,-8,18,-25,6,15,-66,44,-18,-20,-3
28,20,-9,19,-26,5,15,-66,46,-19,-20,-3
30,19,-11,21,-27,4,14,-66,49,-16,-18,-2
30,18,-12,22,-26,3,13,-65,53,-13,-16,0
29,16,-13,22,-25,1,13,-65,56,-9,-14,1
27,15,-13,21,-23,1,13,-65,58,-6,-13,3
24,14,-11,18,-21,2,15,-65,60,-4,-11,5
20,15,-6,14,-20,5,18,-65,60,-2,-10,7
15,18,3,7,-19,10,21,-64,61,0,-9,10
9,22,13,-1,-18,17,25,-63,64,3,-7,13
1,26,24,-10,-16,25,29,-63,68,7,-3,17
-5,29,33,-18,-14,30,32,-63,74,11,2,20
-5,31,35,-19,-15,32,32,-64,79,16,6,22
-2,31,32,-17,-16,31,31,-66,84,21,10,22
5,31,25,-10,-19,27,29,-69,88,24,12,21
13,30,16,-1,-22,22,26,-72,90,25,12,19
21,28,6,8,-26,17,23,-76,90,24,10,15
31,27,-5,18,-30,11,19,-80,88,21,6,10
43,28,-16,30,-36,5,13,-85,85,16,1,5
54,29,-26,40,-42,1,9,-89,82,11,-3,1
61,31,-31,46,-47,0,6,-91,81,6,-5,-1
63,33,-30,47,-49,1,6,-92,83,5,-4,-1
59,34,-25,42,-48,4,9,-90,87,9,0,3
51,34,-17,35,-44,8,12,-87,93,15,6,8
41,32,-9,26,-38,11,14,-83,100,22,13,14
33,30,-3,18,-33,13,16,-80,107,29,20,19
27,29,2,13,-29,15,17,-78,113,33,24,23
23,27,4,10,-26,15,18,-77,118,36,28,25
20,26,5,8,-24,15,19,-76,122,38,31,28
19,24,5,7,-23,13,20,-75,124,40,33,30
18,22,4,7,-21,12,20,-74,125,42,34,31
17,21,3,7,-20,11,20,-70,125,42,34,31
16,20,3,6,-19,10,21,-64,124,39,34,31
14,20,5,4,-19,12,23,-54,123,36,33,31
12,23,10,1,-19,16,28,-41,121,34,33,33
12,27,14,-1,-21,20,31,-25,118,33,34,35
16,33,16,0,-26,24,33,-9,114,35,36,37
24,39,15,5,-33,26,32,8,109,38,39,39
35,44,9,13,-41,26,30,24,103,40,41,40
45,48,2,23,-48,24,26,39,97,43,43,41
54,50,-5,30,-54,22,23,55,91,46,45,42
60,52,-9,35,-58,21,21,71,86,49,48,44
64,54,-11,38,-61,21,19,87,83,55,51,46
68,57,-12,41,-64,22,17,102,81,60,56,49
71,59,-13,43,-67,23,15,114,80,66,60,52
75,61,-14,45,-70,23,14,126,79,70,63,54
79,62,-18,49,-72,22,13,136,79,74,66,56
84,63,-21,53,-75,21,13,146,80,78,68,57
88,65,-23,56,-78,21,14,157,82,83,71,60
92,69,-23,58,-82,23,16,169,85,88,74,64
95,75,-20,58,-86,27,18,181,87,94,79,70
97,81,-16,57,-90,32,19,192,90,100,85,76
98,86,-11,55,-93,37,21,202,94,104,91,82
98,91,-7,53,-96,42,22,211,98,108,97,88
99,95,-4,52,-98,45,23,219,103,113,103,94
101,99,-2,52,-101,48,23,226,108,118,109,100
106,103,-3,55,-106,50,22,233,113,123,114,105
111,107,-4,58,-110,51,22,239,119,130,120,110
114,110,-4,60,-114,53,22,245,125,137,127,115
116,112,-4,60,-116,54,22,251,131,144,132,120
116,114,-3,60,-117,55,21,257,136,151,138,123
117,115,-3,61,-118,56,20,263,140,157,142,126
122,118,-5,64,-122,56,19,268,143,162,147,128
128,123,-7,68,-127,58,19,274,147,167,152,131
134,129,-6,70,-133,61,20,280,153,172,157,135
138,135,-3,71,-139,66,22,286,160,179,163,142
139,141,2,69,-142,71,24,293,168,186,170,150
139,146,7,66,-144,76,25,299,176,195,177,158
139,150,11,64,-147,80,26,305,183,203,184,166
141,155,14,63,-150,84,26,309,189,210,191,174
145,160,15,65,-154,87,25,311,194,216,196,180
150,165,15,68,-160,89,24,312,198,222,200,186
157,170,13,72,-166,91,23,312,202,228,204,192
165,176,10,77,-172,92,22,313,206,234,207,197
173,181,8,82,-179,94,20,313,209,241,211,201
181,187,6,87,-186,96,18,314,213,247,214,204
188,194,5,91,-192,99,16,315,217,252,218,205
194,199,5,94,-198,102,16,315,220,257,222,206
197,205,7,95,-202,106,18,316,224,262,227,207
198,209,11,93,-204,110,22,316,228,266,231,209
197,213,16,90,-206,115,27,316,230,269,235,212
194,217,23,85,-207,121,32,316,232,271,238,215
189,221,33,78,-206,128,38,317,233,272,240,219
181,224,43,69,-203,134,43,316,233,271,241,223
171,223,53,60,-198,138,46,313,231,270,240,224
161,220,59,52,-192,140,47,308,226,265,237,223
154,215,61,48,-185,137,45,299,218,257,231,217
148,207,59,45,-179,133,42,289,208,246,222,210
143,200,58,43,-173,129,40,278,197,233,212,201
137,193,56,41,-166,124,38,267,185,220,200,190
131,186,55,39,-160,120,36,254,173,206,187,178
126,178,52,38,-154,115,34,240,159,192,173,165
124,170,45,41,-148,107,30,225,143,176,158,150
124,162,38,44,-144,99,26,210,127,160,142,136
123,155,31,47,-140,93,25,198,114,145,129,125
120,148,28,47,-135,88,25,187,102,132,119,116
112,142,29,42,-128,85,26,178,91,123,110,110
102,134,32,36,-119,83,28,170,82,115,103,105
92,126,33,30,-110,79,29,162,73,108,96,100
84,117,33,26,-102,75,29,154,66,101,89,95
78,109,31,24,-95,70,29,148,60,93,83,89
73,103,29,22,-89,66,28,141,55,86,77,83
69,96,27,21,-84,62,27,134,50,79,71,75
66,91,25,20,-80,58,26,127,46,72,66,67
65,88,22,22,-78,55,25,121,41,65,61,59
67,86,19,24,-78,52,24,116,36,58,56,52
69,85,16,27,-79,50,21,111,31,52,51,45
72,85,13,30,-80,48,18,107,27,47,47,39
73,85,13,30,-80,48,15,103,23,42,43,35
71,85,14,29,-79,49,13,100,21,37,39,32
67,84,17,25,-77,50,14,98,19,34,37,31
62,82,20,21,-73,50,16,97,18,32,36,30
56,78,23,17,-68,50,18,95,18,32,35,29
50,74,24,13,-63,49,19,94,18,32,35,29
45,70,26,10,-58,47,21,92,18,32,35,28
41,67,27,7,-55,47,22,90,18,31,35,28
37,65,28,5,-52,46,22,88,19,31,35,28
35,63,28,4,-50,45,23,86,18,30,34,28
34,62,28,3,-49,44,23,84,18,29,34,27
34,61,27,3,-48,43,23,81,17,28,33,27
35,60,25,5,-48,42,22,79,16,27,31,26
37,59,23,7,-49,40,21,76,15,25,29,25
39,58,20,9,-50,39,20,73,13,23,27,24
41,59,18,11,-51,38,19,71,12,21,26,23
42,60,18,12,-52,38,19,69,11,19,24,23
42,61,20,11,-53,40,20,69,11,19,24,23
40,63,24,8,-53,43,22,69,13,19,25,25
36,65,29,4,-52,47,25,70,15,21,26,26
32,67,35,-1,-51,50,28,71,18,23,27,28
28,67,39,-5,-49,53,30,71,21,25,29,29
25,67,42,-7,-48,54,30,71,23,27,30,30
24,66,42,-8,-46,53,30,71,25,28,30,30
25,64,40,-6,-46,51,28,69,25,29,30,30
26,61,36,-4,-45,48,25,68,25,28,28,29
29,59,30,0,-45,44,23,66,25,27,26,28
33,56,23,6,-46,39,20,64,24,25,24,26
38,54,16,12,-47,35,18,61,22,23,21,23
43,52,9,18,-49,30,16,59,21,21,18,21
48,52,3,23,-51,28,15,57,20,18,17,19
52,53,0,26,-53,27,16,56,19,17,15,18
53,55,1,27,-55,28,17,56,20,16,15,19
53,57,4,25,-56,31,20,57,21,16,15,21
50,59,9,21,-56,34,23,57,23,17,16,24
46,62,16,15,-55,39,26,58,26,19,18,27
42,64,22,10,-54,43,29,58,29,21,20,30
38,66,27,6,-54,46,32,58,32,24,21,32
36,67,31,3,-53,49,34,57,35,26,23,33
35,67,32,1,-52,50,35,55,38,27,24,33
35,66,32,1,-52,49,35,53,39,28,24,33
35,64,30,2,-51,47,35,50,40,28,24,31
35,61,28,3,-49,45,34,47,39,27,23,29
35,58,25,4,-48,42,32,42,38,25,21,26
35,55,22,6,-46,39,30,37,35,23,19,22
35,53,19,8,-45,36,28,32,32,20,16,19
35,51,16,9,-44,34,26,26,30,16,14,16
35,49,15,10,-44,33,25,22,28,13,12,14
35,49,15,10,-44,33,24,18,27,11,11,13
34,51,16,9,-44,34,25,16,28,10,11,14
34,53,19,7,-45,36,26,16,31,11,12,17
34,56,22,6,-47,39,27,16,35,14,15,21
35,60,25,5,-49,42,28,16,41,18,18,24
37,64,27,5,-52,45,29,16,46,22,22,27
40,67,28,6,-55,47,30,16,51,26,26,29
42,69,28,7,-57,48,31,15,55,29,29,30
43,70,28,7,-58,48,31,14,58,31,32,31
43,70,28,7,-58,48,31,13,60,33,34,32
42,68,27,7,-56,47,30,11,61,34,35,33
41,66,27,6,-54,46,29,9,61,35,35,33
40,64,26,6,-52,45,27,7,61,35,35,33
39,63,25,6,-51,44,26,4,60,34,34,33
38,61,25,5,-50,43,25,1,59,33,32,33
36,61,26,4,-49,44,25,-1,59,33,31,33
33,61,29,2,-48,45,27,-3,60,33,31,34
30,62,33,-2,-47,48,28,-4,62,34,31,35
27,64,37,-5,-47,51,30,-5,64,36,33,37
25,66,41,-8,-47,54,32,-5,67,38,34,38
24,68,44,-10,-47,56,33,-5,70,40,36,39
25,69,44,-9,-48,57,34,-5,72,42,38,40
27,69,43,-8,-49,56,34,-5,72,42,38,39
30,68,39,-5,-50,54,33,-5,71,42,38,37
34,67,34,0,-51,51,31,-6,68,40,36,34
37,64,28,4,-52,46,28,-6,64,36,33,31
41,61,22,9,-52,42,25,-5,59,32,30,27
43,58,17,13,-51,37,22,-3,53,27,26,24
43,54,13,15,-50,33,20,0,46,21,22,20
43,51,10,16,-48,30,18,4,40,16,18,16
42,48,8,17,-46,27,17,8,33,12,15,12
40,47,8,16,-45,27,17,14,28,8,13,9
38,47,10,14,-44,28,19,20,24,7,12,8
35,49,15,10,-43,31,22,28,22,7,12,8
30,51,22,4,-42,36,25,36,21,8,14,10
25,54,30,-2,-41,41,29,44,20,11,17,13
20,56,38,-9,-39,46,31,51,21,14,20,16
15,57,44,-14,-38,50,33,56,21,17,24,19
12,59,49,-18,-37,53,34,60,21,20,27,22
11,60,51,-20,-37,55,34,62,20,22,30,24
11,60,51,-19,-38,56,33,63,18,23,31,25
14,61,48,-17,-39,55,32,63,16,24,32,25
18,61,44,-13,-41,53,30,63,13,23,32,24
23,61,39,-8,-43,51,27,63,10,22,30,23
28,61,34,-3,-45,48,25,63,7,21,29,22
33,61,29,2,-48,45,22,63,4,20,27,20
38,62,25,6,-51,44,20,63,2,19,26,20
43,65,23,10,-55,43,19,63,0,19,25,20
48,68,21,13,-59,44,18,64,-1,20,24,20
52,72,21,15,-63,46,19,65,-1,21,25,22
55,77,23,15,-67,50,20,67,1,22,26,24
56,82,27,14,-70,54,21,69,4,24,28,27
56,87,32,11,-72,59,24,72,8,26,31,30
55,92,39,7,-74,65,27,75,12,29,35,34
53,98,46,3,-76,72,30,78,18,33,38,37
52,104,53,-1,-79,78,34,82,23,38,42,40
52,110,59,-4,-81,84,38,85,28,42,45,42
53,115,63,-6,-85,89,41,88,32,47,47,44
55,121,67,-6,-89,94,43,90,35,50,49,45
57,126,70,-7,-93,98,45,91,37,53,50,46
59,131,73,-7,-97,102,44,91,38,55,51,48
60,136,77,-8,-99,106,42,90,38,56,52,50
60,140,81,-10,-101,111,40,88,38,58,53,52
60,144,85,-12,-103,115,36,85,38,59,54,55
60,147,88,-14,-104,118,32,82,38,60,56,58
60,150,90,-15,-106,120,28,78,38,61,57,61
61,152,92,-16,-107,122,23,73,37,62,59,63
63,154,93,-15,-109,124,17,68,36,62,61,65
64,157,94,-15,-111,125,11,62,34,61,62,66
66,159,95,-15,-114,127,4,56,32,60,62,66
67,162,96,-15,-116,129,-3,50,29,58,63,66
70,164,96,-13,-118,130,-10,44,26,56,62,64
73,165,94,-11,-120,130,-16,39,23,54,61,62
77,166,91,-7,-123,129,-22,34,19,51,60,60
81,167,87,-3,-125,127,-26,30,17,49,59,58
84,166,83,1,-126,125,-29,27,15,47,58,57
86,164,79,4,-126,122,-31,25,13,46,57,56
86,161,76,6,-125,118,-32,23,13,46,57,56
84,156,73,6,-121,114,-32,22,13,46,56,55
81,150,70,6,-117,109,-31,22,13,46,55,54
77,143,68,5,-111,105,-29,22,14,45,54,53
72,136,65,4,-105,100,-26,23,14,45,52,52
67,128,63,2,-99,95,-22,24,14,44,50,50
62,120,60,1,-92,90,-18,24,14,43,47,48
57,112,56,0,-85,84,-14,24,13,41,44,45
52,103,52,0,-79,78,-10,24,12,38,40,42
47,95,48,-1,-72,72,-6,24,10,34,36,38
42,86,45,-1,-65,66,-3,24,9,30,32,35
37,78,42,-2,-59,60,0,24,8,27,28,33
31,70,39,-4,-52,55,2,23,7,24,25,31
26,61,36,-5,-45,49,4,22,7,22,22,29
22,53,32,-5,-39,43,4,20,6,20,19,26
18,45,28,-5,-33,37,3,17,4,18,16,23
15,38,24,-4,-28,31,2,14,2,14,13,19
13,32,20,-4,-24,26,1,11,0,11,10,16
11,27,17,-3,-20,22,0,8,-3,7,7,13
9,23,14,-3,-17,19,-1,6,-4,4,4,11
8,19,12,-2,-15,16,-2,5,-5,1,2,10
8,17,10,-1,-14,14,-2,3,-5,0,0,9
8,15,8,0,-13,12,-3,2,-4,-1,-1,8
8,13,6,1,-12,9,-3,0,-4,-2,-2,7
8,11,4,2,-11,7,-3,-1,-3,-2,-2,5
7,8,2,2,-9,5,-2,-1,-2,-2,-2,4
5,6,1,2,-7,4,-2,-2,-1,-2,-2,3
6,4,0,3,-5,2,0,-2,1,-2,-1,2
3,2,0,2,-2,2,1,-1,1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0
-3,-2,2,-1,4,0,0,4,-1,2,2,-1
-5,-5,1,-2,6,-1,0,7,-2,3,3,-3
-5,-7,0,-1,7,-3,5,13,-1,5,5,-5
-3,-12,-7,3,8,-8,9,15,-2,6,7,-8
2,-6,-6,6,3,-5,33,40,14,11,13,-1
-2,-4,-2,0,4,-2,55,69,35,23,23,11
-11,-9,5,-7,10,-1,75,101,60,38,36,22
-11,-8,5,-5,10,-1,87,127,86,58,53,34
-1,-4,0,0,4,-2,91,148,113,79,75,48
25,15,-8,18,-19,4,90,169,145,112,105,74
64,47,-16,42,-54,16,83,190,181,152,141,113
92,67,-23,58,-79,23,61,194,216,201,187,153
116,86,-28,73,-100,28,27,187,252,256,241,199
158,118,-38,99,-137,39,-30,163,284,312,303,260
211,158,-51,133,-184,53,-101,125,315,371,374,331
273,226,-46,161,-248,89,-181,83,354,448,456,427
340,309,-30,187,-323,140,-268,37,398,534,550,537
409,389,-18,214,-398,184,-360,-13,437,624,645,636
478,467,-7,244,-472,231,-456,-65,473,715,762,731
528,515,-11,271,-521,252,-543,-132,476,772,825,785
570,547,-22,297,-558,263,-621,-204,456,808,860,817
593,542,-47,321,-567,247,-683,-276,396,779,839,801
602,514,-84,344,-557,215,-733,-347,307,709,779,753
567,479,-85,326,-522,197,-752,-419,185,604,685,668
499,429,-69,285,-463,181,-748,-494,34,467,558,549
418,376,-41,230,-395,168,-724,-547,-109,307,411,420
318,312,-5,163,-315,154,-684,-591,-258,118,241,277
241,251,12,115,-245,132,-627,-589,-350,-22,111,164
175,199,26,74,-185,113,-555,-556,-404,-131,7,73
112,155,45,34,-132,99,-484,-506,-427,-203,-68,5
56,126,71,-6,-90,99,-415,-433,-417,-235,-111,-38
17,110,95,-38,-63,103,-345,-355,-382,-240,-125,-54
-4,105,111,-57,-49,108,-275,-261,-319,-211,-109,-46
-21,102,125,-73,-39,113,-211,-170,-241,-159,-72,-20
-34,92,127,-80,-29,110,-155,-84,-157,-90,-23,13
-23,78,103,-62,-27,90,-118,-23,-94,-34,15,37
-4,54,60,-32,-24,57,-91,15,-55,8,37,46
19,37,23,-2,-28,29,-74,40,-33,29,46,42
38,29,-7,24,-33,11,-60,50,-29,30,40,29
39,19,-19,29,-28,1,-45,52,-38,14,25,14
32,16,-14,24,-23,0,-29,56,-53,-6,9,2
26,20,-3,15,-22,9,-15,57,-60,-20,-1,-6
23,33,12,7,-27,22,-6,66,-58,-20,-1,-6
19,39,22,0,-28,29,1,78,-47,-11,5,-1
16,28,13,2,-22,20,2,91,-31,10,18,7
10,23,14,-1,-17,18,6,101,-23,20,23,11
2,14,13,-5,-8,13,8,108,-19,28,25,12
-6,3,9,-7,1,6,9,110,-21,31,23,11
-14,-7,7,-10,10,0,9,109,-27,28,17,8
-19,-14,6,-12,16,-4,9,107,-34,22,10,4
-21,-17,5,-13,18,-6,9,107,-39,15,4,3
-21,-15,6,-13,17,-4,10,109,-41,11,1,4
-18,-11,7,-12,14,-2,11,113,-40,11,1,6
-13,-8,5,-9,10,-1,11,118,-37,14,4,8
-9,-7,2,-5,7,-2,11,123,-33,20,9,9
-5,-8,-2,-1,6,-5,12,127,-29,24,13,10
-4,-10,-5,0,7,-8,14,131,-27,27,16,10
-6,-13,-6,0,9,-9,16,134,-26,28,18,9
-8,-14,-5,-2,11,-10,18,137,-26,29,18,9
-12,-14,-2,-5,13,-8,20,139,-28,29,19,8
-14,-12,2,-8,13,-5,21,141,-29,30,19,8
-14,-8,6,-10,11,-2,21,142,-29,31,20,8
-12,-5,8,-10,8,1,21,144,-29,32,21,8
-10,-2,8,-8,6,2,20,147,-28,33,22,8
-7,-1,7,-7,3,2,20,151,-27,35,22,7
-5,1,7,-6,1,3,22,155,-25,36,23,8
-4,2,7,-5,0,4,25,159,-25,38,23,8
-2,3,6,-4,-1,4,28,161,-24,39,23,8
-1,4,5,-3,-2,4,32,161,-25,39,22,7
-1,3,5,-3,-2,4,34,161,-27,37,20,6
-1,4,6,-3,-2,4,34,161,-29,35,19,5
-2,4,8,-5,-2,6,35,163,-29,33,19,5
-3,6,10,-6,-3,8,34,166,-28,33,20,7
-2,8,11,-6,-4,9,33,170,-26,35,23,11
0,10,11,-5,-6,11,32,175,-23,39,28,16
3,12,11,-4,-8,12,31,180,-19,44,33,20
6,14,10,-2,-10,12,29,184,-16,50,38,24
6,15,11,-3,-11,13,27,187,-14,53,41,26
6,16,12,-3,-11,14,26,188,-13,56,44,27
5,16,12,-4,-11,14,25,190,-12,59,47,28
7,17,11,-2,-13,14,24,192,-10,62,50,29
12,20,8,2,-17,14,24,195,-8,66,53,31
18,24,5,6,-21,14,24,198,-6,69,56,32
23,26,3,10,-25,14,23,200,-6,71,58,33
27,28,1,12,-27,14,21,202,-6,71,59,33
28,29,2,13,-29,15,19,203,-6,72,59,33
29,30,2,13,-30,16,17,204,-6,73,60,33
30,31,2,14,-31,16,16,207,-4,74,62,35
31,31,1,15,-32,15,16,210,-2,77,65,36
32,29,-1,16,-31,14,17,213,0,80,68,38
33,28,-4,18,-31,11,17,215,2,83,71,38
34,27,-6,20,-31,10,16,218,2,85,72,37
37,27,-9,23,-32,9,15,220,3,86,72,36
41,28,-13,27,-35,7,15,223,3,86,72,34
46,30,-15,31,-38,8,15,227,4,86,72,33
51,34,-16,34,-43,9,16,231,4,86,72,33
54,39,-15,35,-47,12,16,235,5,88,73,34
56,44,-12,34,-50,16,15,240,6,90,74,35
56,48,-8,32,-52,20,15,244,8,94,75,38
56,50,-5,30,-53,23,14,248,10,97,76,40
54,52,-1,27,-53,26,13,252,12,100,78,44
51,54,5,23,-53,30,15,257,16,105,81,50
46,57,12,17,-52,35,17,265,21,112,86,58
40,59,21,9,-50,40,20,274,29,121,95,68
35,62,29,3,-49,46,23,284,38,132,105,79
35,66,32,1,-51,49,24,293,47,143,114,89
38,69,32,3,-54,51,24,302,55,153,122,97
46,72,27,9,-60,50,23,309,61,160,128,104
56,75,20,18,-66,48,21,315,66,166,132,109
66,77,12,27,-72,45,19,320,70,172,135,112
77,80,3,37,-79,42,16,323,73,176,138,115
90,84,-6,48,-88,39,15,327,76,179,140,117
103,90,-13,58,-97,39,14,330,78,183,143,120
114,98,-16,65,-107,41,14,335,82,187,148,124
